"staging_key","name","poi_category","include_v1","coordinate_valid","feature_type","feature_type_code","latitude","longitude","datum","mapsheet","source"
"gazetteer:f9798ba2d8925630fefdc8f2","Shushartie River","freshwater","True","True","River","600","50.8463888850739","-127.868055555556","WGS84","92L/13","BC Gazetteer"
"gazetteer:720faa38bb46f1682cbfc131","Shushartie Saddle","terrain","True","True","Pass (2)","2913","50.8164157618229","-127.884817039869","WGS84","92L/13","BC Gazetteer"
"gazetteer:a44e19d8cd3e96d936ce4209","Shute Passage","coast_island","True","True","Passage","1207","48.711666662282","-123.392777777778","WGS84","92B/11","BC Gazetteer"
"gazetteer:77991ff411a9bc7e4242eb37","Shute Reef","coast_island","True","True","Reef","2002","48.7164610009749","-123.434622040311","WGS84","92B/11","BC Gazetteer"
"gazetteer:6a8407b142bee31072eee892","Shute, Mount","terrain","True","True","Mount","2743","50.5402777738873","-125.8025","WGS84","92K/12","BC Gazetteer"
"gazetteer:cc0ec52c0bd291cadbfda1b0","Shuttleworth Bight","coast_island","True","True","Bight","1412","50.8447222184068","-128.1325","WGS84","102I/16","BC Gazetteer"
"gazetteer:058cddbfe7a7306ba38b38d8","Siakin 4","reserve_military","False","True","Indian Reserve-Réserve indienne","512","50.2831176597634","-124.784706161431","WGS84","92K/7","BC Gazetteer"
"gazetteer:9ba3762be8c9733e2f2b934c","Sibell Bay","coast_island","True","True","Bay","1400","48.9908333256586","-123.781388888889","WGS84","92B/13","BC Gazetteer"
"gazetteer:7454468bf6630d21339da2ed","Side Bay","coast_island","True","True","Bay","1400","50.3299999960565","-127.888333333333","WGS84","92L/5","BC Gazetteer"
"gazetteer:683cc6bdc6c55208294a5bdc","Sidney","populated_administrative","False","True","Town","2","48.6505555511531","-123.398333333333","WGS84","92B/11","BC Gazetteer"
"gazetteer:bdd3872f1a33cbaccae84cdf","Sidney Bay","coast_island","True","True","Bay","1400","50.5174999961038","-125.597222222222","WGS84","92K/12","BC Gazetteer"
"gazetteer:cce06afcc3e6ef99f09fef12","Sidney Channel","coast_island","True","True","Channel (3)","1201","48.6169444400321","-123.341111111111","WGS84","92B/11","BC Gazetteer"
"gazetteer:610d65f75ec6bdc45db39062","Sidney Island","coast_island","True","True","Island","2300","48.6105555511414","-123.300833333333","WGS84","92B/11","BC Gazetteer"
"gazetteer:6b5b9f714b84905bf10eb576","Sidney Spit","coast_island","True","True","Spit","1608","48.6474999955966","-123.336944444444","WGS84","92B/11","BC Gazetteer"
"gazetteer:0977a99ed0d60a9b4437af73","Sieward Hill","terrain","True","True","Hill","2705","50.3516666627286","-127.8675","WGS84","92L/5","BC Gazetteer"
"gazetteer:6f7bbfde040dc959663f2014","Signal Hill","terrain","True","True","Hill","2705","48.4294444399768","-123.428888888889","WGS84","92B/6","BC Gazetteer"
"gazetteer:857f07e782e9d30118cae5a9","Sihun Creek","freshwater","True","True","Creek (1)","602","49.8674999959364","-125.5575","WGS84","92F/13","BC Gazetteer"
"gazetteer:28923c098b9edbfef7666f09","Silburn Lake","freshwater","True","True","Lake","951","50.1372222182291","-127.184444444444","WGS84","92L/3","BC Gazetteer"
"gazetteer:1f6f5635ec5539aed4771103","Silva Bay","coast_island","True","True","Bay","1400","49.1511111068521","-123.699166666667","WGS84","92G/4","BC Gazetteer"
"gazetteer:a16fad7c0fa56ce573baee9b","Silver Creek","freshwater","True","True","Creek (1)","602","48.8669444401047","-123.885277777778","WGS84","92B/13","BC Gazetteer"
"gazetteer:4e8912bfe96ff1d6e42e074e","Silver Lake","freshwater","True","True","Lake","951","48.9086111067833","-123.860555555556","WGS84","92B/13","BC Gazetteer"
"gazetteer:732d9ebd29b5e21234d7bbcb","Silver Mine Lakes","freshwater","True","True","Lakes","952","48.664444440046","-123.676111111111","WGS84","92B/12","BC Gazetteer"
"gazetteer:6860eb658bddf1aff5fea115","Silver Snag Lake","freshwater","True","True","Lake","951","49.5299999958457","-125.082777777778","WGS84","92F/11","BC Gazetteer"
"gazetteer:85364ebd9d7f659ea089fff8","Silverado Creek","freshwater","True","True","Creek (1)","602","49.6283333292057","-126.371388888889","WGS84","92E/9","BC Gazetteer"
"gazetteer:d6ddc4dbac98c65283e0cc05","Silverlock Hills","terrain","True","True","Hills","2706","50.9866666628856","-127.074722222222","WGS84","92L/14","BC Gazetteer"
"gazetteer:c2d70625a4c5b718a9c1e4f0","Silversands Creek","freshwater","True","True","Creek (1)","602","49.5891666625284","-124.015277777778","WGS84","92F/9","BC Gazetteer"
"gazetteer:7f7334b6fff1ede7c6017ef1","Similar Island","coast_island","True","True","Island","2300","49.2111111068689","-125.616944444444","WGS84","92F/4","BC Gazetteer"
"gazetteer:cee5b696189e08922333bf75","Simmonds, Mount","terrain","True","True","Mount","2743","50.880277773971","-126.921111111111","WGS84","92L/15","BC Gazetteer"
"gazetteer:f18919164918909d0afdfa43","Simmons Lake","freshwater","True","True","Lake","951","50.3816666627363","-125.4675","WGS84","92K/6","BC Gazetteer"
"gazetteer:3525fa1554f89ca5e6c1237b","Simms Creek","freshwater","True","True","Creek (1)","602","49.9788888848546","-125.221666666667","WGS84","92F/14","BC Gazetteer"
"gazetteer:9e127489c43786ab198b6420","Simms Lake","freshwater","True","True","Lake","951","49.7133333292286","-125.376388888889","WGS84","92F/11","BC Gazetteer"
"gazetteer:e8b1bb87a2533466730a89d2","Simoom Sound","coast_island","True","True","Sound (2)","1428","50.8541666628536","-126.497222222222","WGS84","92L/16","BC Gazetteer"
"gazetteer:68c4c62a6fa02a9786c5e2f2","Simoom Sound","populated_administrative","False","True","Post Office","113","50.7525439390292","-126.494495078503","WGS84","92L/16","BC Gazetteer"
"gazetteer:ce30d45772f7eb623d1d40b1","Simpson Creek","freshwater","True","True","Creek (1)","602","50.5124999961025","-127.846666666667","WGS84","92L/12","BC Gazetteer"
"gazetteer:4f9e24b6c10de81376af0976","Simpson Island","coast_island","True","True","Island","2300","50.8133333295103","-126.798611111111","WGS84","92L/15","BC Gazetteer"
"gazetteer:c376d0006d8f87b3c2ea8615","Simpson Point","coast_island","True","True","Point","1604","48.353333328843","-123.715555555556","WGS84","92B/5","BC Gazetteer"
"gazetteer:cd1b2128729f8984a4d69feb","Simpson Rock","other","False","True","Rock (1)","2024","50.9855555517742","-127.525","WGS84","92L/13","BC Gazetteer"
"gazetteer:c1871b842bb095aeb3be6b2f","Sims Islet","coast_island","True","True","Islet","2307","49.7224999958977","-124.187222222222","WGS84","92F/9","BC Gazetteer"
"gazetteer:acc8f4b1fbc6b8e4db340621","Simson Marine Park","park_reference","True","True","Provincial Marine Park","594","49.4874999958342","-123.965277777778","WGS84","92G/5","BC Gazetteer"
"gazetteer:027c8ef05c6c6eca91f882e9","Sinclair Bank","other","False","True","Bank (2)","2000","49.6997875894437","-124.28467425993","WGS84","92F/9","BC Gazetteer"
"gazetteer:76fdd5bb23f4ba51d3426b9b","Single Hill","terrain","True","True","Hill","2705","48.3924999955213","-123.575555555556","WGS84","92B/5","BC Gazetteer"
"gazetteer:e98b268c47b7d10eea8f0085","Single Rock","other","False","True","Rock (1)","2024","48.9331061691824","-125.35135248813","WGS84","92C/14","BC Gazetteer"
"gazetteer:dbd3aba1733c2f472c1df361","Single Tree Point","coast_island","True","True","Point","1604","50.6413888850235","-127.246111111111","WGS84","92L/11","BC Gazetteer"
"gazetteer:97da2c8f7c9a788d8476c5e5","Sinn Fein Creek","freshwater","True","True","Creek (1)","602","48.4411111066469","-124.048611111111","WGS84","92C/8","BC Gazetteer"
"gazetteer:a4c241138fffd51d7105829d","Siokum Creek","freshwater","True","True","Creek (1)","602","49.6369444403192","-125.470555555556","WGS84","92F/11","BC Gazetteer"
"gazetteer:5cc20e632cc741df41f52ce9","Sir Edmund Bay","coast_island","True","True","Bay","1400","50.8330555517373","-126.602222222222","WGS84","92L/15","BC Gazetteer"
"gazetteer:81c14329f00d06e2bdf3510b","Sir Edmund Head","other","False","True","Head (1)","1601","50.8308333295145","-126.579444444444","WGS84","92L/15","BC Gazetteer"
"gazetteer:0d21fd25f74e6ee0c7c1b4dc","Sir Harry Range","terrain","True","True","Range (2)","2700","50.9977777739993","-126.901666666667","WGS84","92L/15","BC Gazetteer"
"gazetteer:87192777e7608f193a6769bd","Sir John Creek","freshwater","True","True","Creek (1)","602","50.4961111072095","-126.628333333333","WGS84","92L/7","BC Gazetteer"
"gazetteer:e06653ea7d800e59ee5cdc4b","Sir John, Mount","terrain","True","True","Mount","2743","50.4705555516476","-126.644722222222","WGS84","92L/7","BC Gazetteer"
"gazetteer:8dce8692538071c7e642f970","Sister Rocks","other","False","True","Rocks (1)","2069","48.4331277191986","-123.384613336332","WGS84","92B/6","BC Gazetteer"
"gazetteer:9f9cf421e7883530731c278e","Sisters Islets","coast_island","True","True","Islets","2308","49.4863888847228","-124.434722222222","WGS84","92F/8","BC Gazetteer"
"gazetteer:090a0f357551e8be3b7ade96","Siwash Bay","coast_island","True","True","Bay","1400","50.6799999961442","-125.773611111111","WGS84","92K/12","BC Gazetteer"
"gazetteer:26ea9b51b9031e9aab14aab5","Siwash Cove","coast_island","True","True","Cove (2)","1407","49.2644444402171","-126.190277777778","WGS84","92E/8","BC Gazetteer"
"gazetteer:d4369811c174fbc98daad96b","Siwash Rock","other","False","True","Rock (1)","2024","50.3497765220854","-125.468062572625","WGS84","92K/6","BC Gazetteer"
"gazetteer:7886e3479dbf470f1fc9e5d3","Siwiti Rock","other","False","True","Rock (1)","2024","50.8991666628645","-127.266666666667","WGS84","92L/14","BC Gazetteer"
"gazetteer:5db2443c081efad4defbc6ea","Skardon Islands","coast_island","True","True","Islands","2301","49.6299999894798","-124.050555555556","WGS84","92F/9","BC Gazetteer"
"gazetteer:348ce902f142456bd579876b","Skedin Islet","coast_island","True","True","Islet","2307","50.5005555516551","-127.849722222222","WGS84","92L/12","BC Gazetteer"
"gazetteer:3c17174e4db86ecf4e988d97","Skeene Bay","coast_island","True","True","Bay","1400","50.9491666628766","-127.138611111111","WGS84","92L/14","BC Gazetteer"
"gazetteer:e9958489610939a3d0d3e586","Skeene Point","coast_island","True","True","Point","1604","50.9452777739867","-127.132222222222","WGS84","92L/14","BC Gazetteer"
"gazetteer:3ceef289989a252a855b3b13","Skegness","coast_island","True","True","Point","1604","48.4486111066491","-123.291111111111","WGS84","92B/6","BC Gazetteer"
"gazetteer:a6d00ff02c391b5d52750a8c","Skerry Bay","coast_island","True","True","Bay","1400","49.4994444402819","-124.234444444444","WGS84","92F/8","BC Gazetteer"
"gazetteer:4695059604da9e47431e3adf","Skidine Creek","freshwater","True","True","Creek (1)","602","50.4808333294279","-127.623333333333","WGS84","92L/5","BC Gazetteer"
"gazetteer:6e6f09eab1d79bf7199a960f","Skinner Bluff","terrain","True","True","Bluff (1)","1625","48.7580555511843","-123.609166666667","WGS84","92B/13","BC Gazetteer"
"gazetteer:66997b8e8c02005c267b64dc","Skinner Creek","freshwater","True","True","Creek (1)","602","50.8638888850781","-127.974444444444","WGS84","92L/13","BC Gazetteer"
"gazetteer:cf755bca4d302d343a0be3b2","Skinner Point","coast_island","True","True","Point","1604","48.7555555511837","-123.605277777778","WGS84","92B/13","BC Gazetteer"
"gazetteer:0fe3e1b137090da748829476","Skirmish Islets","coast_island","True","True","Islets","2308","50.1130555515563","-127.570555555556","WGS84","92L/4","BC Gazetteer"
"gazetteer:b9ba50771c943e91b2654937","Skirt Mountain","terrain","True","True","Mountain","2701","48.4649999955429","-123.5325","WGS84","92B/5","BC Gazetteer"
"gazetteer:68e97fa1f43356ef2775e5f0","Skookum Gulch","terrain","True","True","Gulch (4)","2904","48.3831224307504","-123.851292912858","WGS84","92B/5","BC Gazetteer"
"gazetteer:7f24ff52e475bec6570b4ec4","Skull Cove","coast_island","True","True","Cove (2)","1407","51.051944440679","-127.561944444444","WGS84","92M/4","BC Gazetteer"
"gazetteer:2d9468174036aee95c7442b7","Skull Islet","coast_island","True","True","Islet","2307","48.7536111067387","-123.241111111111","WGS84","92B/14","BC Gazetteer"
"gazetteer:01699597ba086c1abe743ff9","Skull Lake","freshwater","True","True","Lake","951","49.0452777734888","-125.181666666667","WGS84","92F/3","BC Gazetteer"
"gazetteer:26340f3f201b7cb9d0110f82","Skuna Bay","coast_island","True","True","Bay","1400","49.6705555514394","-126.873333333333","WGS84","92E/10","BC Gazetteer"
"gazetteer:35d31c56693bf48452fb283a","Skutz 7","reserve_military","False","True","Indian Reserve-Réserve indienne","512","48.7831219898463","-123.951306203421","WGS84","92B/13","BC Gazetteer"
"gazetteer:df753a5f7b7a55ccc51bb656","Skutz 8","reserve_military","False","True","Indian Reserve-Réserve indienne","512","48.7831219898463","-123.951306203421","WGS84","92B/13","BC Gazetteer"
"gazetteer:956f23df87eb77f98177518c","Skutz Creek","freshwater","True","True","Creek (1)","602","48.7827777734138","-123.953333333333","WGS84","92B/13","BC Gazetteer"
"gazetteer:62dd429db67af1589b9e4a99","Skutz Falls","freshwater","True","True","Falls","731","48.7830555511916","-123.955277777778","WGS84","92B/13","BC Gazetteer"
"gazetteer:5ff2916b3e139a7fb35717eb","Sky Pilot Rock","other","False","True","Rock (1)","2024","50.1331177219403","-124.718033133181","WGS84","92K/2","BC Gazetteer"
"gazetteer:8f1e897e739988f2bff7ab59","Slab Point","coast_island","True","True","Point","1604","50.3202777738318","-125.441944444444","WGS84","92K/6","BC Gazetteer"
"gazetteer:6eb3f479b37318017658eb76","Slag Point","coast_island","True","True","Point","1604","48.9955555512525","-123.807777777778","WGS84","92B/13","BC Gazetteer"
"gazetteer:984b6553526b5fe2c5ff0097","Slate Mountain","terrain","True","True","Mountain","2701","50.0774999959915","-127.091388888889","WGS84","92L/3","BC Gazetteer"
"gazetteer:c3099d63d7ca724fde0e15cd","Slate Point","coast_island","True","True","Point","1604","50.5966666627902","-126.692222222222","WGS84","92L/10","BC Gazetteer"
"gazetteer:21b64e9e2068b3b6e693cb59","Slater Rocks","other","False","True","Rocks (1)","2069","51.0164213474253","-127.534812820265","WGS84","92M/4","BC Gazetteer"
"gazetteer:0e673550e8e8ded273d681dc","Slave Island","coast_island","True","True","Island","2300","50.8786111073039","-127.846111111111","WGS84","92L/13","BC Gazetteer"
"gazetteer:295cb309feff381ca285bcc6","Sleeper Rock","other","False","True","Rock (1)","2024","48.4331277191986","-123.384613336332","WGS84","92B/6","BC Gazetteer"
"gazetteer:c56ec1d39846e35161b73a20","Sliammon Lake","freshwater","True","True","Lake","951","49.9288888848414","-124.575833333333","WGS84","92F/15","BC Gazetteer"
"gazetteer:f95127fe7a6562496d7d7f19","Slingsby Channel","coast_island","True","True","Channel (3)","1201","51.0908333295772","-127.571666666667","WGS84","92M/4","BC Gazetteer"
"gazetteer:d14992bd2f1910ef7ce7ac77","Slingsby Point","coast_island","True","True","Point","1604","51.0830555517976","-127.640833333333","WGS84","92M/4","BC Gazetteer"
"gazetteer:7c4d4d5026f67f0e6a6039f6","Slingsby Rock","other","False","True","Rock (1)","2024","51.0830884153547","-127.53481494576","WGS84","92M/4","BC Gazetteer"
"gazetteer:12b9ba60823fbd7484b12a30","Slingshot Meadows","vegetation","True","True","Meadow (1)","3626","49.6664428173258","-125.251369661071","WGS84","92F/11","BC Gazetteer"
"gazetteer:d0ad725647d27aa1a4eb4d9c","Sloman Island","coast_island","True","True","Island","2300","49.1672222179677","-125.882777777778","WGS84","92F/4","BC Gazetteer"
"gazetteer:9ec4c96eacbb50b0a7142e0a","Slope Point","coast_island","True","True","Point","1604","50.6447222183577","-126.559166666667","WGS84","92L/10","BC Gazetteer"
"gazetteer:1aa5cda26fe84d74b98d44c6","Sluggett Point","coast_island","True","True","Point","1604","48.581666662244","-123.470277777778","WGS84","92B/11","BC Gazetteer"
"gazetteer:7eccf1984c6080675ad05833","Small Inlet","coast_island","True","True","Inlet (3)","1411","50.2588888849272","-125.292222222222","WGS84","92K/6","BC Gazetteer"
"gazetteer:3197ef519548dc711c05cd55","Small Inlet Marine Park","park_reference","True","True","Provincial Marine Park","594","50.2522222182588","-125.289166666667","WGS84","92K/6","BC Gazetteer"
"gazetteer:7cb5365741203cd0577c060b","Small Inlet Protected Area","park_reference","True","True","Protected Area","527","50.2694444404855","-125.266388888889","WGS84","92K/6","BC Gazetteer"
"gazetteer:e5f704fabfd74e05a66c03a8","Small Island 4","reserve_military","False","True","Indian Reserve-Réserve indienne","512","50.5664319380605","-126.48476688153","WGS84","92L/9","BC Gazetteer"
"gazetteer:585cd7310d9cca1600ea7663","Smart Island","coast_island","True","True","Island","2300","48.4477777733155","-123.449166666667","WGS84","92B/6","BC Gazetteer"
"gazetteer:2a964a06b3b2b082075fe040","Smelt Bay","coast_island","True","True","Bay","1400","50.0369444404254","-124.995833333333","WGS84","92K/2","BC Gazetteer"
"gazetteer:505b34bfbef2963b53151388","Smelt Bay Park","park_reference","True","True","Provincial Park","545","50.0324999959798","-124.994166666667","WGS84","92K/2","BC Gazetteer"
"gazetteer:a5bf6c2faf9652afbae9ab24","Smith Bay","coast_island","True","True","Bay","1400","50.8741666628584","-126.655","WGS84","92L/15","BC Gazetteer"
"gazetteer:7ff4382a1265313b8a3844ad","Smith Cove","coast_island","True","True","Cove (2)","1407","50.4858333294292","-127.588055555556","WGS84","92L/5","BC Gazetteer"
